label,text
1,goooodnight twitter. going to revise for my science test that i will fail. nightt 
1,"@catherinestack LOL! aww, okay, guten nacht!  ild auch  &lt;3"
1,"@thetarotroom Will take your advice, high priestess is a favorite card, haven't seen her in a while "
1,"@garethhinchley  no, you left to early to tell me you wanted one "
1,"@LittleMissRuby morning, I'm jealous, you can have some of our rain as we have too much of it "
1,@_CrC_ heyy just met ethan where r u!! Hahah  tell ethan tweet me!
0,@CientifiQ .. Thats not funny! Thats really scary hun! 
1,"food, first thing ive eaten today  its 7:07 pm "
1,"@SmartZombie Lego??? I&quot;m thinking Paper Mache-- more fun   make mesh armature, metal-skeleton 4 animatronics..."
0,WOT i've loast another follower  lol
1,"Very sad, she lives around the corner from me &amp; has just inherited a new family &amp; doesn't even kno it! BOL! I got a new gma! "
1,"@NickyLovesMcFly There are.  On http://www.mcflymedia.net Pictures section, out and about &gt; Manaus. "
1,"@pastachick It's 6:46am. It's wet, it's cold and it's my birthday  I bet you're looking forward to your new phone!"
1,"@davidpahl Thanks, woulda kinda prefered it was Sunday again  hmm must be Sunday there still!"
1,@xxLOVExxPEACE yes  and i want you to keep going if you would ;)
0,So me and the makeup girlies have a meeting tomorrow EARLY! So no late night gym run  I have to fall asleep before 5AM. Sleeping pills??
0,"(@MatAshton) I'm having violent feelings towards a bird outside my window, it won't shut up! i only want to sleep!  x"
1,@Bobbiiee Aww! Yours is really pretty! Xx I like it  Xx
0,"@CalebFTSK hi caleb, australia well sydney is raining and cold. i make no sense  my head hurts. hope all is well!"
0,@masqueradelife  I reallllly want the update on that!
1,"@Its_Addie_Baby thanks Addie  i wear it straight more than anything but whenever i wanna go curly, just wet this shit and GO haha!"
0,@JOHN_AF @KennyArchie sadly yes... I took breaks in btwn but I have two midterms this week so this has NOT been a fun weekend 
0,"@gypsyroadhog really,its chilly and cloudy here  I think the UK stole our good weather :p"
1,@KendallMassey @jclayville rocks. But don't tell her I said that 
0,"@arcayae @inlovewitharmy Yeahh, blahh.  Next week, yes? "
1,"@LuvsGigglin if you cant find blue, yellow, orange and peach ones are beautiful too! I am sure you will find just the right one for her!  "
0,"@gracedent did you read the extract at the weekend? &quot;I wanted to kiss someone but i didn't. Oh, I feel a bit funny. Oh, the year's over.&quot; "
1,@NewAgeRecordZ  thanx for the follow  Have a good day! 
1,"@JesCoolbaugh C'mon, you would look fantastic in that Cadillac. "
1,just finished watching the best football game in the history  Liverpool - AC Milan champions league final 2005 &lt;3
0,"@selenagomez aww I don't want u to leave WOWP     (well I mean, if u decide to..cuz I read an article that u might leave ):"
1,"oh.oh.oh... 414th update!! yipee!! ahaha,, smiLe "
1,@dlsale u got it! Thanks again 
1,@bigbinks you'll excuse the pun : Vice A Versa  you would have loved that place they got everything from rough trade cops to Rabbiis
0,@AngelsMind Doctors note expired on Friday. Going back this afternoon. I want to cry 
1,@cruisemaniac Me at the 'weekend work' at The Magic Space. Does that count? 
0,@sophiekala i knowwww  i didnt want him to go out with her again  
0,missing someone right now...a lot.. 
1,@streetpete hey thanks  it would appear my supporters are growing - see @harpibizarre I am just a lovable rogue...
1,@videographer1 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
0,@PourinOutSwaver aww that was our (me &amp; yu know who) song  cuz ill rideeeee or dieeeeee
0,"@cuevafamily I know how you feel, gurl.  I hope things get better!"
1,@heidimontag Ur Are The Most Stunning Girl On This Planet &amp; I Love You! &lt;3  Its Skye By The Way From Australia I Called You YesterdayD
0,I'm not having a good day Tweeple... I need some cheering up!  Or somethin...
1,@tonei why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com 
1,Ohh don't worry I got kicked of of 3 sites because I sent more than 100 messages out in 10 minutes @Mr_Soft  http://twitpic.com/5etzr
0,@sheridannn not really they take a while to download but 
1,@TechAficionado it was hot as hell!! But I had a nice time in kels section 
0,"morning, not feelin tOo good this morning "
1,i am not a batch  lol
1,@JennetteMcCTeam Oh. Okay. I just noticed that they're always together. 
1,"@SofiaMiller  Yes, 269 more in next 72 hours  Thanks for the recommendation"
1,"@BlokesLib Sounds lovely. I am all pumped up on pain killers for dental pain, can't tell my fingers from my toes "
1,Thinking of quitting smoking then join @robangus on the #twitterquitter 
0,why isn't it the end of september now?i want this apartment so bad!  http://pittsburgh.craigslist.org/apa/1218525180.html
0,come on... drop by 4  85. trytomakemoneyonline.com
0,@ZiiGGie I already did!! I wanted to know what it was for.. Clearly it did nothing.. Still trying to figure it out 
0,Lost my voice...what is left makes me sound like a dirty old man 
1,@Shontelle_Layne hey shontelle! I really love your music! I miss you since the last time you tweeted! You're the best!!! 
1,"listening to Paolo Nutini  Liking the new album so far, very relaxing "
0,I'm fighting to let go of the pillow top  I have to make moves. Got no sleep    Still have a headache. Suckin it up &amp; pressn on!
0,@blackwhiteworld damnn whyy not? 
0,i found all my gameboy games.. disappointed i dont have yellow 
1,"i have a craving for rye bread and brie cheese, off to aldi tomorrow i think "
1,@ThisStarChild thanks m'lady 
1,@TheBiZoY You got facebook? http://tinyurl.com/c44c6r Come join up!  x
0,@KankzXD Haha that's ok I love it too!  I miss them
1,@centernetworks Morning Allen!!! 
0,@J2thaESSICA yeah dnt go there.. I have 3 dif apps on my phone for it  so sad but there is a reason as to why lol
1,Good karma to you !   (via #zenjar )
0,@noebie Crap. I forgot about National Martini Day.  I just opened a bottle of blush wine too. Damn it...
0,Sports Arena for Julie's goodbye party. Bowling =  goodbye = 
1,@afterthephoto thanks for being a follower 
1,@Achimberg And if you're broke you've nowt to lose so go full throtlte. Money breeds caution in ventures 
0,@LiliCosic how's the weather? here it's raining a lot 
1,heading to have some italian dinner with some old family friends 
1,@fcknfabi now she's callin you heartless  @Ryrolulu niice
1,@brandonrogersLA I totally agree. Hope the Lakers take it all the way this time! 
1,@WoodsonHawk Ill find the sound track!! Yep.. Amazing day here!! 
1,"@howlertwit lol, yep. the really weird thing is that on the whole i feel the best i have in years  twitter def helps "
1,"@1Omarion lol uhh, yeah...that was quite random...but funny.  something I would say. lol"
0,@ebassman I'm not there uuuh  Have Fun Tonight!!!!!!!!
1,"Photo: Sway Sway Shaun, Your So Audio.  http://tumblr.com/xke1s32zz"
1,"@SimonMagus  aww.thats not good! especially when the best tennis court in the world belongs to ur county!  jokin,no offence."
0,"haze today's godawful in shah alam,got the whole silenthill feel down. And dad &quot;borrowed&quot; my pitching wedge without asking,sob sob  #fb"
0,"@EvilNanny I'd like a specific mention please  cause I'm unique, just like everyone else ;)"
1,Listening to @ashleytisdale's album. its amazing. cant wait to buy my hard copy on July 28th 
1,@johnnybarba uhh-mazz-in  not good if your starting a diet like me though haha
1,@helen_lo i like porridge - never had it with cooked banana in so can't say whether that would be disappointment 
1,i usually dont be on follow friday this heavy but i realized how many people i follow that are actually BOUT THEY CRAFT! lets goooo! 
1,@McGiff hahaha! dont you like piers morgan? me neitherrrrr. love simon and amada though you should brin them onto loosewomen!  xx
0,"Where'd Lori go?  Lori, I need you."
1,"@MariAdkins haha, yeah, his look fits this situation really well   Fish out of water kind of thing."
0,@cloverdash I'm still confused  This is very annoying!
0,@PodCulture yes - very silly 
1,@bobbysofamous AWW HAPPY BIRFFFDAY Bobby 
0,"@Retributions boss, no fullstops in politics was a statement made by mahajan too "
1,@Owais_Iqbal  understood  hahaha 
0,@mikebailey01 you only ever answer tweets when its like 3am here.. I feel like I'm missig out  lol
0,@sampan22 Hmm...well i have my spies out there who will be investigating his disappearance..Lol.. I just miss him   Kate is gonna have FUN
1,@x_Beckiie_x Yep That Would Be #jonasparanoid !  How Was The Movie ?! x
