label,text
1,user start blowing bubbels? is it small ones or big ones..i lyk big bubbles..  for some odd reason dat didnt sound rite to me. lol.
1,user lol that looks like my complex 
1,user good night and sleep well.  xo
1,user moorning twibestie!!!!! how was your night??? hope you had a gud 1 now go was the crust off your eyes 
1,"back in the world of the living.. and back on the internet  with the in laws for the weekend, it's gonna be two long days.. sigh"
0,"i can't buy anything, though. saving up for lunch. "
1,"user by that i mean that i don't like taking naturescenerywildlife photos, but i do enjoy a good photo when i see it "
1,ok i'll stop with the charity tweets for a while now!!!! 
0,why is my new firewall so.. stupid  because of it i can't visit the website i want to visit the most!
1,"http hey!  hm... i can send you my pics, tell me your email. or write me gmailalluser.ru"
0,user aww  baby come to my grandmas house! im here now and she has plenty of rooms! baby i love you so much!
1,"i know i am rude and have issues.. unfollow me, stupid ass if its too much for u..only some of you would b missed and you not one of them. "
0,im so fat wanna loose wait i wanna be 100 lb im so fat wanna loose wait i wanna be 100 lb 
1,user i had the collector's edition too  sold it now a little while back though. it just didn't grab me enough for more playthroughs :
1,user i'd love to go to australia one day! i just wish i had the means.. i'd come visit in a heartbeat 
0,user  crazy. no. far from it. just silly. but ok minus the playful bite.
1,"user i think i already am - to climbing in general ... ok, i know it!  wish i'd started long ago ..."
1,"user hey! u're welcome, thanks for the follow me too  how are u? "
0,user yes lawwy i sat on it  i aint kno
1,"user user at 76, and complaining about them not wearing nuggets gear? she deserves to have her tweets relayed. "
0,my brother told me that im insomniac.no! i guess im really back to my old january self 
1,user thanks  i just hope at least one will come in soon and give the little guy some relief!
1,"user agreed  but abusemisuse any communication tool amp; you can reinforce existing tribes, cults or prejudice ?"
1,user me to!! 
1,"user no problem, how are you today "
1,"user wow, then i shall ensure that your innocence is preserved, hoebag "
1,user i like your nike towel.  it could be a lot worse. don't sweat it! xo
0,user thanks dude. being a low level business man its hard to get normal credit cards..also our place is not listed with any bank 
1,"user great weekend, out in the sun for the most of it - nice to have good weather in the uk. hope all is good with you "
1,user  i shall see you on rove tonight then 
1,user thank you for your love and prayers! talk soon and have a blessed day  love you pam!
1,user hey good morning!   
0,"user laughs yay froot loops.. i haven't been hunting in a while, think i'll go tonight : irl. i have to go.. my times up "
1,user yeah we realy do! :' we'll discuss on thursday for deffo! 
1,"is the lg renoir the best non smartphone ?, i believe it is "
0,user haha.. just curious! wat is follow friday??? i don't get it. and no one will tell me 
1,user frosting devil's food cupcakes right now.  and drinking shiraz.
1,user not yet  lol i cant drag myself away haha xx
1,user heres a quot;come and get itquot; picture  http
0,wednesday sucks! 
1,user user user  however yvonne may be a little ahead! 
1,user thank you! i looked closely at it and couldn't spot anything untoward!  i have a policy of no-towns on a sunday!
1,i'ma get a boob job! i'll have boobs! 
1,"user macstories 1st contest: win a copy of mailplane, the app that brings gmail to mac. see details at macstories.net  "
1,user how are you tia? 
0,"user perhaps just a bug.  i just got pitched by a real estate bot via  reply.   somethin weird happened tonight, re followunfollow"
0,user it's true... i don't have mad dollar sign eyes... i have sad eyes 
1,user boo to him 
0,user i hear that.....missin user already 
1,user take care and best regards. 
0,lowbatt 
0,"oh, the rain is really coming down now in s60. wow. that's some rain. not going out in that. "
1,user love those smiles! 
1,the mets are going to win this afternoon.....i have a good feeling. 
1,user wish your mum well take care yourself  ps pete is right 
0,"user i can so realate. i feel tired, but not sleepy even with meds  and all i can think about are sad things. i hate these nights"
0,user no  they are banished to route 96 only.  the second newest type. yarratrams i do agree that they are very cool
1,user good night! 
1,just spent 12 an hour on the wii fit...go me ...everyone else is at school 
1,"user hi, how are you?  sorry- tres busy with writing my bum off today! just dool and yamp;r as usual. no extras. no time! you?"
0,user yargh! all i've got all day is my iphone. totally gonna miss that deal.  http
1,ah... g2g... family lunch... be back later... 
0,user that's the problem. i'm not into games. i never wanted to be involved till she came along. i hate games! 
0,english exam! bleh i hate vocab 
1,i'm stuck in my house and i must go to my english lesson at 8!! i'm so bored...proficiency class is not ready for me yet..or i am not... 
1,"user i have not watched entire epis, just saying four is good  especially if you live in auckland haha"
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
0,user omg i have that problem! i have to take tablets for it aswell  x
1,a day with singing and rollerderby. yay. good luck to all the leagues playing today 
1,"user y'all are aging me...damn  thanks, luv. ? http"
1,user ? push is disabled ? read the release notes 
0,user ah same same samee!!!  would be so so so so amazing!! :l xx
0,they ask so many questions 
1,"user en mi casa. got my dad, sister, uncle amp; best friend all here w me for the whole day lol "
0,it's no longer sunny in seattle.  http
0,user sorry to disappoint 
1,who puts a box in the hallway!?!? ive got post 
1,"user yes, but are they spiked with champagne or some cheap sparkling wine? what? flowers? no way! "
1,good job i have lots of restraint... now there's a guest too 
0,user it takes ages 
1,user  hollah back girl   
1,shawarma today 
1,user running like coyote...  or the bird in front coyote 
1,user kimmy kim. you ever sleep?? said the guy that is going to sleep. followfriday follow kim cuz she is fun and followable 
0,user dont do it kiki!!! 
1,user plan4 ?? more beer ??  ok. be right back 
1,"also, to let thou guys know i won't be tweeting for the next week. i have big plans and stuff like that. "
0,user all i know is it's sold me tons of memberships and earned me a loyal following. i am still a pahriah though and always will be 
0,user surevey says... uh- uh.. still not working!! 
1,user i like that...we shall 
1,"user dude, my eyes have been hurting watching a zillion tapes in fast forward throughout the day "
1,user alrighty then 
1,user well at least you have them all with you! thats a good thing  and i hope y'all to have a great day lt;3
1,"user gosh, yes!  haha. i love them. their sound is so distinct, or rather, the voice. i can recognize it anywhere. hee."
0,user not sure about the adam ant thing either - or the cocktails 
1,user please help pass this on for the kardashians  http
1,user a future post on wptavern to explain both sides of the argument 
0,organizing meetup with hs batchmates through sms. magastos! 
1,"user thank you, thank you and thank you! "
1,"user remember boo,  warm show and cuddle in blankys "
1,user to send to your saali sahiba???  you lucky you have a sagi saali sahiba!  i don't have one! neither do i have a saale sahab! 
1,found 10 at the grocery store..yay! i am doing laundry with it.. 
0,user oh man! your the 2nd person to say that  and i could hear it perfectly fine  im ginna lose 
1,user hahaha the video is great  
0,user you lucky bugger!!!!! the goods kick ass! can't believe i am going to miss them  cries
1,user thanks for the link ! 
0,user i cant open it now. something wrong with my laptop   nanti lah ill open it hehe. yea tattoo shoud be fine 
0,"i really, really wish i had money to buy books. "
0,stop being cold andor rainy i have pants to not be wearing 
0,user i know me too... now i have to accumulate vacation and fight people for the good days 
1,user get 100 followers a day using w.tweeterfollow.com once you add everyone you are on the train or pay vip 
1,user yew! can't wait till you're in sydney 
0,silent hill is creppy. it's gives me the thrills. scared. 
0,"now  take of my lenses, and go to sleep. it's already 3 and i need to wake up at around 8 tomorrow.  so good night everybody. "
1,user oh nevermind i read isla's tweet about it. 
1,user cheers  my mom makes em too 
1,user oh optician! how did i not think of that. thanks 
1,suck my poo 
1,user the guys that wrote red dwarf used to be scriptwriters on it....it was a wondefulrly subversive program 
1,"oh, that's right, as user has reminded me, happy bloomsday!  "
1,i alos thing his wife would agree. it's really cool. 
0,user aw bby! 
1,fail! user: set went reasonably. major dog song lyrics fail though! offter watch user doing open mic 
1,user thanks mate 
1,"thank you user user user user, andie and tony for the bad-ass time. "
1,user lol thanks hon. 
1,user will you be playing anywhere else? 
1,"user i mean tomorrow.  haha.. kay. ohh, wait.. i have to do something.. i think i'll be back in few minutes. "
1,user haha...at least your trying to make me laugh  good idea lol bangs head against wall
1,"user haha, oh well there is that  but for 50 off, why not "
1,user lol i am on skype in the mornings before work so it's a usual pattern! can't wait for the sleep ins  yup! be there in july 
0,user would you like to call me back? or am i going to get rejected on twitter? 
0,up is depressing! 
1,user thanks. you have something similar for your marathon training? i get really dehydrated after 6 miles - let alone 20 odd 
0,the rain is bk 
1,user low key i hope.  winding down for the long weekend.  i am taking friday and tuesday off as well! going on a boys trip away! 
1,user oh man that was great!!!u killt it dude!!!! lol!!! 
1,user i can relate to the needing more tea 
0,user clearly. is it all kinds of fabu? actually don't tell me. i'm sure it is and i have to wait 8hrs to dl. 
1,user yepp. if i go then i'll say hi for yous  and get shitloads of photos 
1,user good morning 
1,"user yeah, i think you're right "
0, stuck outside form she isnot in yet to let me in : lol no real twitting for me right now  but the weather is nice again so yey : ...
0,user hahahahaah omg i swear to gawd i did too a month ago! my friends said not to tell anyone 
0,user have a friends reunion ... i miss ross 
0,user i don't mind my mom at all. and one of my nephew cause he's cool and open minded. but your extended family? 
1,user i was just looking at the untouched version when you tweeted it - amazing how much help photoshop can give eh? 
1,user haha aw thankyou  happy bday to you too for thursday lt;3 x
0,watchin these red lobster commercials got me wantin some coconut shrimp 
0,no bbq this week  even better weather than last week which is odd. in theory we should have it going!
0,user haaha 'no affence old people' ahh cracker! i can't eleive the bracelet is sold out  wa
1,yayy danng that was a mission. had to get my bro user to 500 followers. kk you can resume to your regularly scheduled tweeting 
1,24 hour clock and time differences are the topics of today's class  haha
1,"listening to teardrops on my guitar, so beautiful  tear"
1,user yes ma'am i am! and omg this one : http  i love it! so comfy 
1,user  who you havinbg a bbq with?
0,"user noo! and i didnt know that, i wanted to go to  ergh"
0,user ay! i'm cheap me! beads still not come  but back in reading now! yay! woot! watcha been up to?
0,well at least it stopped raining in enough time to get the hair did 
0,flight rio paris air france 447 disappear with 228 people abroad all feared dead 
1,"alright, stop! it's wawa time. "
0,my twitter updates are now shut off. 
1,user unfortunately yes and i'm upset!!! lol yes we need to hang soon!!!! i miss you 
1,user have you seen the movie of the amber spyglass? 
0,i just realised i'll probably be at next btub now because nana has had to delay her visit 
0,"user i mean: i have to take a certain amount of proteins, fibers, carbs not many, vitamins, minerals a day... that's how i quot;feedquot; "
1,user omg!! he is so cute. 
1,user i'm on vacation too from teaching middle school. i know how you feel.  isn't it great!
1,"user ok, she's on it  "
1,user why limit your story to 140 ch. tell all what is annoying you at w.iamsoannoyed.com 
0,user -- werd? i heart that place. i wish to come there so bad but its so expensive.  i need 2be in that city. now.
1,user http - enjoy your flight dear 
0,i wish user was in the tj chat tonight...she would've had fun.  anyway...seriously goodnight!
0,user not good.  costs for sms's per mms. :o :o
1,user user rum amp; coke! my trademark! 
1,user go to sleep missy please 
1,user good morning!!! 
1,user  actually .. thats been a fantasy of mine for years 
0,user  that's no good. i'm well also thanks rob. just been sorting a few things out. how's your nephew?
0,user where the heck is my friend? lol what you doin? haven't talked to you all day! 
1,user feeling happy 
0,"user can't blame lewis, the car is just not good enough this season.  "
1,user the only way to tweet when  home ... in the comforts of your duvet!!   x
1,hi user!! user's sister!! 
0,user we'll soon be tearing into said books to make shoes and clothes  now to find the time to read all of them
1,user nice pic! looks like you had a fun time! hope you did. 
1,yarr. its lindsay taking overr lol  peace peace! brittany smells bad!
1,user yeah the time difference is pretty annoying sometimes lol will you go to a lp concert this year? 
1,user thanks 
1,"user no, it's not the new one, but i love it anyways! "
0,i want to changee my picturee..but it neever works!! 
1,user thank you mary 
0,at home. our power's gone out 
0,user i don't know how to help! i feel helpless for you   i hope things will get better
1,user yeah! it was from california.  made me smile 
1,"user hey, thanks for following me. you r awesome. i love your tweets. you shoot it straight at jg and i like that. "
1,wakey wakey rise and shine!!! yawns morning everyone! 
0,i'm too tired 
1,user aww it's a kitty pretty blue eyes 
1,last song .. then i really have to go  ? http
1,user good i'm really glad!  i've decided to make it my job to be happy everyday! italians do it relaxing better! 
1,user user lolz okay okay ill do you guys one  what name do you want on it?? so i know how to spell it right lolz
1,just finished dinner - it was yummy 
1,"user ... waited for the band before the singapore show, met chris m and got tickets... nothing you don't know! "
0,user it's the terrible price we pay for democracy i guess 
1,user how's your monday treating you???  
1,lady gaga was brilliant! such an artist. pcd were better than expected too! great night 
0,"user oh god, that is... so not cool. you poor poor thing  anything we can do? my condoleances "
1,i just met the very beautiful user when she popped in with the gawjus kidlets 
1,user belun. save the best for last 
1,user you looked great anyway! i bet you had fun 
0,"followfriday loads more but can't list them all now  check my followong list though, they're all worth it!!!"
0,"omg, i totally missed out on 249th update.   i is sad now. amp;can'tstudybecauseoflike5guysplayingps3behindme"
1,user hun youll be grand..dont worry about it  xx
0, i actually do nat like my life at times like this  want to actually jst go and throw myself off a bridge.
0,i feel really sick  must remember to eat well before and after especially when i take those nasty iron pills.
0,user i think it might actually be a fail  i just noticed it was a kid size
0,"user that's a shame.  next time have them block their number and call me on their phone. haha. jk. that's stalkerish, kinda?"
1,user lol. he is cute 
0,user sry if you found the pic offensive  x
1,ello  i'm awake. i know you all are thrilled 
1,user thanks for the ff hun 
1,user just dial 800 hack-n-slash 
0,user i know you're busy replying.. but i wrote to you the last few days and you never once answered me  don't ya like me? 
0,bed at 4am i'm tired  but loving the late night phonecalls! not phone sex user
1,user lol i still can't get over the quot;woah. horsequot; phrase and response! 
1,user yes because i haven't worn jeans in ages 
1,user haha yeah joe 
1,watching bee....crazy in love live at bet!!!!! she was only 21...aw...and now she's about to be 28 on 9-4-09! i miss 2003... 
1,so glad i got out of class early  now time to squee at all the pics!
1,user lol yea decode is amazing too...love them all ...can't wait to see what's is on the new moon soundtrack 
1,"user you're welcome, becks, have a good night amp; a good church! "
0,"user fully agree . . . and green is such an unflattering colour, as well "
0,user kind of makes me not want to leave him  my daughters coming home at 2pm so should be ok
0,"user spinach and mac? nice. we nearly had mac and quot;chreesequot; tonight, but were out of soy milk.  what is your favorite vegan cheese?"
0,my facebook has been hacked   
1,okay fine. i'll start studying now. bye twitter world 
0,"user i actually miss her, the only teacher i think i'll miss "
1,user hey why r udepressed....... cheer up!!!!! 
0,"aw, eli is leaving too.  http"
1,i think user likes his cd 
0,user im on ipod app i csnt 
1,user aw i lt;3 you 
0,i'm really hungry blah.  dfizzy
1,"user you are right, that might help  it all turned out wellish enough, our little thief who lost his head was replaced by a tall one"
1,user thanks so much for the ff   what a surprise!  i took a twitter break   
1,user i think it sounds a bit like 'begging for followers' like user - but people like prizes 
1,"user its just another thursday, but i do hope that it brings good things...as i hope every day.   you have any big plans?"
1,user congrats dude! pints are in order 
1,user really...it would be cool to have as many ddg's as possible at the last show.   represent!  lol
1,"user i know you've done your share... i respect that! and certainly, you do not want my travel agency "
1,user no worries 
1,"user no problem, lots of fun "
0,user well thats not out of the ordinary at all. 
1,"user luv funfairs, drop what i'm doing, be round in a tick, darn!! dont no where you live. lol. "
0,user aw danny i missed you yesterday  hope you had a nice trip tho none the less
0,user hey there!  sorry to know you're a bit under weather 
1,user hey!  vote for user! he's currently in 3rd place! http spread the word! vote as many times as you can 
0,its official...google sketchup hates me arg! 
1,user night   you are most welcome
1,"user look  it this way: quot;imitation is the sincerest form of flatteringquot;. you can't stop ppl pretending, i guess they just love you! "
1,"user sure is, lost track of how many times we've seen that resudent evil 3, my wife's fav movie "
0,so my mac charger was a few days out of warrantee and i had to buy another one. 75 bucks 
0,user user i wanted to say that  i am into heamophilia. foshiz
0,o man. everybody keeps talking about the end-of-days weather... we only have wind.  i was anticipating armageddon!
0,user sorry i forgot about the photofollows yesterday. got my mind on other things. 
1,user oh yeah...she loves it as much as i do! 
0,"user   laugh if you want but imma melt if i wear jeans so, yeah :'"
0,http - 19fischi75 but me a lill sad now 
1,user i told yo... and i asked you for your number as well  but pictures comminup this week 
1,user i'm here bb! but dunno where user is! i miss him tweet talking me! 
1,"user thnx, goodmornig to you too  "
1,user did you see my tweet earlier i kinda stole one of ir lines n switched it up a bit  lol
0,user what? why? that's silly  not do that!
0,user i have skeeter bites all over my legs and feet  blast aamp;f for their only flipflop rule 
1,"user thanks! i saw secret window, loved it. will go looking these up now "
1,just got to the cribbo.. red as fucckk bc of my tingle tanning lotion  but it'll tan in no time  yay!
0,"user it's supposed to rain here today, too.  i think i'll go to the movies."
1,i want vinnie the panda off da foxs biscuits advert..  
1,".user yep sure did!! you guys got heaps  great job, i put some comments up"
0,"aw aiden, don't cry...u did good hun "
1,love the smell of clean sheets...gonna sleep good tonight 
0,user here i am!!!... realisation dawns.. no wait... sorry... already taken... my bad  grumbles to self and wanders off
1,"working on a plan review again  hehe not for long though, gotta morning jog n go to tvone very early tomorrow... seru..."
0,"damn, i forgot to eat the toffee chip icecream...  stumbleupon as a dietary aid?"
1,user  hey no its totally cool! shes awesome!  hi 8waves bk new people are awesome! actually new irish people are!  xo.
1,user ello stranger  you haven't tweeted in ages! :-p
1,rumor has it that our classes will be moved on june 15. i hope this is true. 
0,user i know! it's frustrating... i've tried to fix it.. 
0,user my phone died 
0,poor steffy lost  there still amazing!!
1,"user well next time then, next time. "
1,"sydney white til i ko, g'niight "
1,user you can run past me next. i'll wait for you and slow clap 
0,user yeah.. rain till the weekend on the news here   maui anyone? lol
1,user definitely great at branding 
0,miss my husband  http
1,user night night quot;amyquot; incognito 
0,user i think so 
1,user please bring me back some... i need a drink. i don't have id and that's the problem. sneak me some? legal i swear 
0,user  that blows.
0,is now online. waah. sayang unli. nwalan aco ng extra load.  http
1,http - ciroc promo...but i buy it anyway! 
1,user i'm doing very well! hoping to have some escapades as titillating as your blog posts 
1,user wat's good lauren my sis name is lauren n you frol atl i know peeps from there check out my music page w.myspace.comfefe02491 
1,"user why thank you, i cannot wait to wear it "
1,"user do you feel better? i'll make you soup. or a screwdriver, whichever makes you happier "
0,my cat was just in the funniest position ever i went to take a picture and he moved 
0,being tormented by my cruel and sadistic office mates 
1,i think both josiphina and jacqui have killed there tweetdecks or overspammed like someone 
1,user always better to have a bunch of keys than fewer options 
1,user so a few more weeks then before you actually become george 
1,user not when the redsox get stuck on that channel cuz the damn broonz keep winning.  
1,user one problem with that. http 
0,user hope to catch you - haven't chatted for a while   how r u?
0,user i'm so jealous!!  you don't kno how lucky you are! lol. san diego is my fav city ever
0,panic rising once again  must keep busy.
1,dowloading tracks for tap tap revenge 2.5. 
0,fuck i hit my funny bone 
0,"i wish more people would follow me on http - i'm all sad  oh,did i mention i updated my blog at http ;"
1,user have a great breakfast!!! do you put ketchup on your eggs?? lol!!  lt;3 you!
1,"user aw, maybe that's why you feel tired.. you should get some rest  i'm going home in a few minutes, it's 8pm here now. ttyl! "
1,in french! tis rather amusing watching mr brian trying to control the class!  x
1,user user  bunch of moms  lol....gonna write that to yu  hope vanessa sees it xd
1,news update : sixth pay commission recommendations announced for tn state government employees. ??????? ?????    ???   
0,"user -- ay woman, i'm missin u!      closes door"
1,user so helpful! i especially like quot;be extra careful not to light the towel or yourself on fire.quot;  thanks!
1,user your welcome  your a niley supporter right??
0,damn! im out of acetone! 
0,"oh no! unscheduled youtube failures, amp; only now do i actually have time to catch up on missed subs!  ugh i might as well cuddle up now"
0,bad day 
1,http - orchids for sale at the fiesta  pretty!
1,user - good morning ... great bio line 
0,"user i know, it sucks "
0,just spoke to one super cute woman..  shes pretty.. and married..  got kids about half my age.. so in love with her.. but cant work on it 
0,"okay, so i can't find out from the bgt website how to vote. i wanna vote diversity "
1,"user its fine with me too, im willing to take a side step "
1,user oh where to? i leave two weeks today 
1,"user  nighty nite doll!! you continue to chillax!!  its so rare you get to!    loves, doll.  i'm heading to bed as soon as this track ..."
0,user im not going anywhere  i wish i was. abi's leaving at the end of summer.
1,is off to meet vicky  http
1,don't click this link  http
0,user dude only you think he's hot! nobody else 
1,whersmacheese: cupcakes? 
0,"i tried running for half an hour, something like that, and boy was it hard. i feel so drained today, no energy. i am so disappointed "
1,user if you like to laugh..have a good time..follow me..its just that simple 
0,dangg this rm is fustrating me.... 
0,i shouldn't be wearing my massive hoody in june.  
1,"if you have mod points on slashdot and need a good cause, please mod up my comment on the accounting poll - http "
1,user science lab is just over 1700 words 
0,ivan almost just screwed edx's premiumline.  he has to mash up every good track badly.
0,writing with claire.only 6days and than is she leaving me.i'm alone then in good old ireland 
0,"user yea i read about it on internet 5,0 in richter scale..but in 30 years there will be bad one they say..umm "
1,user are you really now? take my breath away!! 
0,"user usually yes, i'm a very generous person.. but considering this is from another country and amazing, no, sorry "
1,user it does...now if only the rain would go away and the sun come out like it was on saturday 
0,i am at work waiting for a meeting. will be boring 
0,user omgee.. ouch sam.. 
1,user thanks  we have a choice. pink or silver?
0,user i'm sorry i love joe but that made me laugh  don't kill me
1,user thank you very much! means a lot to me that you read my blog. looking forward to the quot;bucketquot; story. 
1,"says: dinner was a hit, now time for a soylatte before going to the movie!  fb"
1,the lovely thing about writing in russian is that you can't even pronounce the letters. it's all visually creative and pretty 
0,"user just doesn't like me  i can do you, tj, ptsiampas ... no issues, but i click on my name - nuthin ... also spaces break it."
0,".user aw, poor rob.  he just needs a break! some time alone to rest up."
1,"user i must say, the sims 3 is incredible and amazing! i have played for an hour and i really m impressed. no crashes. reccomended "
1,bella is alert as ever and napoleon is just chillin. my loves.   http
1,user user i'll have to get some strawberry next time i'm at world market then. 
1,user kim where yo at  wuu2 dood? x
1,"user no probs, will have some more fun competitions this week "
1,user kasi naman mahirap na hindi ma-notice ang beauty and kasexyhan mo bumabawi 
0,user i must read midnight sun again... such a pity it's unfinished hey? 
1,user you lucky   lol 
0,user i think i'm sick from eating at john's 
1,user yes very   me very very happy 
0,user holidays? ooh we had no holidays  damn lol.
1,"user yes, amp; dream of your new servers amp; sweet hyper-v setup. ahh bliss "
1,user mi goreng here - i am moving it to its own foodgroup it is so good 
1,"user i admit, i've often played with food coloring just to see what my teeth would look like in primary colors.  lofnotc"
1,user user you guys look like somebody beat your avatars with night vision goggles.  but i dig the cause.
0,user er. i wanna watch it naa.  cant cause im busyy. :
1,soon going to a trip on the mountain quot;flienquot; . can't wait 
1,user breathtaking!  good morning from ct 
1,"user thanks  i love the candid style, much more like me"
1,"user aw, thanks! gt;lt; the photo uploaded too big, i'm re-uploading it "
0,user oh no  why? got a better option?
0,i could care less about partying with celebs. i just want to get my groove on. it's only halfway happening right now 
0,"user seems we really have short memories. or worse, we really never learned "
1,user - it is !  .... i needed a hot date with the boys ;
0,user user uff is kanpuriya moh ne kaam ko bhula diya ..  ..!! have to leave early to pack bag. now i should work fast 
1,is gonna have a clean mac after this  burning all my movies away! http
1,.. going for a run now!  .. cya guys later!
1,user oh man i would love to see it in hd!!!  you're making me so jealous!!! d: lol!!! 
0,user you know what. youre a meanie  youre hurting my feelings. lol. i havent taken spanish since like 10th grade. so callate
0,started to fall asleep then gg starts grunting for me 
1,hmm which twitter application is faster? tweetdeck or twhirl? just want to try new things 
1,user no. we still could! its our dream so we can do what we want! hahaha 
1,user yup! i love user 'cause he always has guests with rockstar geek appeal 
1,user oh good luck! i'm sure you can do it  i'll leave at night. around 9 plus.
1,user really?!  haha k i?'ll get on now!
0,user today just hasn't been a good day. to twitter down times then a flood of cookarchuleta fanboy tweets. 
1,user hi 5 
1,looking for apartments in calgary 
1,tomorrow sunday one seizure free year 
1,user diy in diafine timetemp tolerant http  or use color chem bamp;w film 
1,user are yea in philippines? haha 
1,user got leh...bright bright 
1,"hum, lets see if i could put up a fly-er background of my pics.  let me look into my pic x-files of myself. "
0,please forgive me! please 
0,"user aww, girl, that sucks  hugs"
0,i miss highschool  ahs was so fun now that i think of it. once an atom always an atom.
1,user did that the other day got fed up of the thick fuzz on the face and head.gives me a moments peace from kids too as it's so boring 
0,"user i scoff at midnight. i fell asleep at 7pm! that said, i miss the days of living happily on for hours a night "
1,i got growing pains in my legs which means i am getting taller  but i am losing my huggable size though 
0,user dude you dnt even wanna know 
0,i'm lonely... 
1,user oh. woot woot!  if user makes you happy then i am very happy ; good job star boy  xx
1,viuser with thanks   http
1,user : a lot of hot ladies huh? 
0,user your way to far esuper sad 
1,"user thank you  considering i woke up late, it's still gonna be a nice day. how is your saturday ?"
1,user  well have a good one -catch ya later no doubt 
1,yay! user ohh goodness this is gonna be krazy ill bring yall a bottle of aliz 
0,"user its full now  put headset on mute, it might be why your getting kicked ??"
1,gonna watch some telly then off to sleep! ta ta twitterland  xo
0,user italian football team is too old.   i dunno. go gattuso!!!!!!!!!!!!!
0,"my stomach needs to simmer down, asap! ow, ow, ow!  it better not hurt when i wake up tomorrow. night"
1,"user. thank you! our country is still great! we all need a reminder, once in a while. "
1,"off to bed  nighty night, loves! may the cullens bite ;"
1,user thanks for the idea! i love avocados!! 
1,hmm..everyone's gone to bed... i wil after just five minutes.. 
1,user i personally recommend book shopping. 
1,user we are too money. 
0,"between no sleep and sitting in the kitchen while my mom made mexican rice, my eyes are on fire. "
1,"user no problem, if you need any info, ping me an email "
1,"user cheers  just looked up last names, i've decided to use baker, because it kind of fits for his wife aswell"
0,user good decision. i know it's very sad.  makes you thankful for your family and health.  
0,i was in a good mood until user tld me to get a real bf. i wld if tht guys i liked gave me a chance. ugh!. 
0,this song makes me cry i should maybe stop listening to it but 
0,"user alright i will send you whatever they will let me, you will like it i promise! im all out of pineapple today "
0,"user no, i haven't "
0,i love you 
1,user http - they're so pretty 
0,mcfly anit been on here in ages  z
0,http - trucky stays sad when daddy goes home 
1,user hugs  hope ya feel better soon.  
0,oh thats gay 
0,"feeling like i got run over by a lorry. no alcohol involved, just the most tiring week ever. slept for 12 hours last night, still groggy "
0,user yeah i do need a hug. a real hug not an internet hug 
0,omg!  this air france story tugged on my heart strings.....my prayers are for all those affected 
1,user i am in hysterics they were magic   and have som eballs to get up and do that!
0,"user i liked passions - days, not so much. i watched the clip where baby grace dies. "
1,user omg i cant waitb  check it out 
1,user aw i love those as well an pinochio as well 
1,"user my dad is a half pinoy, so im a quarter.. "
0,"user gotcha. i have non-existent credit since i don't charge stuff amp; don't own anything, so i couldn't get care card. "
1,oh my stomach is very happy. just had some real chinese food. not any of that shitty take out stuff. well take out's still good  haha.
1,"yes, my ipod is on shuffle "
1,user you should be playing with user it's his game 
1,ahh trashy daytime tv. gotta love come dine with me 
0,if the tennis is finished i guess murray lost then  http http
0,-o user she looks like she's been thru the wars  hope she finds a good home. i wish i had more ro.. http
0,"user yeah tell the whole world your idea! your screwed now!  people steal, how many times i gotta tell u?????"
0,"i really wish i was back in florida  we just hit alabama, damn."
1,"user  oh bradie bradie, oh bradie bradie bradie, well do whatever you like "
0,user thanks. however i still have the headache i went to sleep with 
1,haha dont worry about me!!!! ill be just fine!! 
0,user maybe too much sun? 
0,"user miley, miley, miley, feel better! your tweets are sad sometimes. "
1,"user missed you on the show today girl.i was on hold for ever, lol. girls busy yakking. wish we could do that  with webcams! "
1,user all those flights must be boring. but it seems like it's worth it. you seem to all have fun 
1,user weird... us to! haha you better put your drinking shoes on!! 
0,i don't feel like watching tayong dalawa later  ingrid's going to lock audrey in a closet  gt; 
0,user damn wifey got you abandoning me and shit lol ic how it is 
0,user ahem...and yet...you're not green yet kris! 
1,done studying for today! woo hoo! going to clean charlie's cage now 
1,emminem is going to preform at the mtv movie awards. yay! 
1,"ooh everyone - go on itunes and search 'gerard way - school of visual arts'. seriously, it's an hour-long interview with gee "
1,"user if you'll end up a finalist i'm not sure, but you are beating demi moore right now. "
1,user no problem  if i haven't done it by about 8 remind me lol
1,user if that yoda refernce is what i think it is twoards.. bit me lol 
0,user it is hard for black cats to find good homes i have seen it for yrs rescues say cats?! no room especially not for black ones  boo!
0,user i think you should come on this more ah ! 
0,user  we need to get ned to get us all tickets ; or box seats lol whatevers easier lol
1,"http thats where i got my baby, angel  i've also fostered some chihuahuas from there. soo awesome "
1,"user haven't seen user yet.  of course, i've been lying down in a darkened room for a while...  "
0,"user hey, don't make joke of your fans  hahahah"
1,user -- aw! that was really nicesweet of them. 
0,wants to go back to harbor town and buy this jacket  http
0,user oh pooh - i've done that before but can't remember how i got it off! 
1,"user yep, and it is more money than the last one! "
1,but if your think bout my baby it dont matter if your black or white 
0,user nah...  no reply.. i bet it was jut a dodgy number 
0,ha ha got all excited because i got a new text then realised it was from service provider 
1,"wahoo! leonie returns victorious! another two pages of book complete! time for a book-writing dance, then possibly bed "
1,user love the cat badges! going to stick one on my fridge! 
0,user wishful thinking for me 
0,"i just need some sleep, "
0, i don't know why but i'm really sad and worried at the moment.
0,"user sorry, nope. never bought it.. "
